"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
3.16490692626715,-1.64781684571007,1.30487386620292,-1.26281695755398,0.206654969055374,0.999963840544701
615.099786921576,0.189981456551335,0.341153662316221,0.55687942864655,0.577609810570818,0.999963840544701
640.434922377807,0.0850576814513466,0.228334155636474,0.372514051672431,0.709510151879895,0.999963840544701
143.679482827793,-0.276069974060949,0.307287343993554,-0.898409841658624,0.368967091526463,0.999963840544701
21638.098096321,0.618812025519033,0.594734087458375,1.04048521611323,0.298114529040125,0.999963840544701
168.080952720749,-0.716645964434295,0.481765142578749,-1.48754216753478,0.136871674824544,0.999963840544701
564.917301703373,-0.0283486635455609,0.26559623491846,-0.106735939062781,0.914998470207562,0.999963840544701
484.640676338525,-0.158075037204218,0.342031076336538,-0.462165715751167,0.643962487068965,0.999963840544701
1539.73786051408,0.315985365877305,0.402622253958517,0.784818431595841,0.432560031847094,0.999963840544701
35.230007001184,-0.341157905421742,0.667884100308388,-0.510804053074801,0.609488270812543,0.999963840544701
641.418771527823,-0.302835806030367,0.469855689424345,-0.644529400934558,0.519232198701701,0.999963840544701
514.704228816055,-0.114676846460905,0.395171620857208,-0.290195045413806,0.771667026397717,0.999963840544701
331.582967755167,-0.0574209200891687,0.433142763605044,-0.132568115905377,0.894534949630018,0.999963840544701
1.28735275602069,-0.0250343073471,1.7791599425132,-0.0140708582454578,0.988773449905594,0.999963840544701
1.30324701668023,2.80640665745065,2.82992808566668,0.991688330055042,0.321349585538213,0.999963840544701
1091.95018504628,-0.154360059266518,0.292110999286459,-0.528429465660569,0.597201290783055,0.999963840544701
23.5167237233757,-0.783689414711093,0.67222104005828,-1.16582101423536,0.243686819053313,0.999963840544701
795.296416197285,-0.181505015289543,0.264381856067621,-0.686525989299051,0.492381481332263,0.999963840544701
241.923004338292,0.223098809240572,0.249267388770742,0.895018038022464,0.370777445577521,0.999963840544701
261.79616183819,0.254115045870903,0.277044831858211,0.917234384653515,0.3590198323556,0.999963840544701
1724.26009647855,0.0791550429646167,0.374381767610548,0.211428680060505,0.832552779091072,0.999963840544701
2923.61037188963,-0.0279294918586492,0.321715483317474,-0.0868142607581243,0.930819151976848,0.999963840544701
10.4325442865483,-0.379681130950256,0.753495628599497,-0.503892944483247,0.614336608870279,0.999963840544701
77.5253366114035,1.87592548463765,0.804147758878321,2.3328119290593,0.0196580183066327,0.999963840544701
17.2503011953289,-0.116529696639279,1.1066671191652,-0.105297875595312,0.916139448635121,0.999963840544701
0.114578604711294,1.20271482107036,4.07480850996825,0.295158611288885,0.767872717617412,0.999963840544701
493.607816688086,0.0660542590081043,0.403336863202962,0.16376945683456,0.869912636914673,0.999963840544701
11305.4147703098,0.416202109458692,0.527509940791519,0.788993869640046,0.430115589545568,0.999963840544701
1472.74994331876,0.392156459774407,0.521502362830554,0.751974464019497,0.452066415531707,0.999963840544701
1501.20134858493,0.282078338303457,0.551292392961262,0.51166738722491,0.608883814464523,0.999963840544701
2243.71183624718,0.0733777664842245,0.306858780480211,0.239125523373957,0.811008251001929,0.999963840544701
6.56595267241165,-0.606643194521685,1.00001334592564,-0.606635098414773,0.544093102145401,0.999963840544701
79.3953723682063,5.49133322839503e-05,0.342698126329894,0.000160238204019501,0.999872148411509,0.999963840544701
16.2364240576063,-0.718355889741457,0.786706157980359,-0.913118427324414,0.361180259721011,0.999963840544701
332.280924441427,-0.00356680613262281,0.321380056291163,-0.0110984053391022,0.991144935517277,0.999963840544701
1325.55227343223,0.250081855374352,0.2809318492361,0.890186912072683,0.373365531086998,0.999963840544701
31555.7562201185,0.461896573687201,0.625357380895126,0.738612172492552,0.460142530611218,0.999963840544701
15.894876218843,-0.043000354635964,0.596335438476415,-0.072107662670235,0.942516228173288,0.999963840544701
362.642803879045,0.112425282004561,0.278326018975472,0.403933783907096,0.686261412286739,0.999963840544701
5990.78380148485,0.153322395448222,0.453981406531267,0.337728359008603,0.735567901771066,0.999963840544701
2.029937864562,-0.334045724266867,1.49982964839208,-0.222722443595503,0.823751532607733,0.999963840544701
1413.8895398977,0.275739713340876,0.320281159475999,0.86093017082867,0.389276503500167,0.999963840544701
467.202237313111,-0.322117043076212,0.499392278711368,-0.645018068576075,0.518915476629419,0.999963840544701
661.658131925486,0.157439011715946,0.227476788772573,0.692110226126636,0.488868110193359,0.999963840544701
2215.01280748285,-0.176034688117176,0.31630838789791,-0.556528675344494,0.577849497132374,0.999963840544701
1553.54556143568,-0.0371141899259121,0.236993035933836,-0.156604559200101,0.875556509162968,0.999963840544701
579.374648615462,0.210255064981088,0.437634758320158,0.48043502254744,0.630918096003112,0.999963840544701
515.348070699103,0.251285643898,0.314687950522671,0.798523246538788,0.424566908468724,0.999963840544701
647.014510681663,-0.118257561705249,0.343656314670347,-0.344115782707756,0.730759214040078,0.999963840544701
3649.74633881842,0.146101975698297,0.209649624444961,0.696886417445754,0.485873878617791,0.999963840544701
1119.32498731796,0.467339097336974,0.838828954697807,0.557132767913735,0.577436720808687,0.999963840544701
1408.95199612122,-0.0366951769226604,0.310780454388479,-0.118074275278557,0.906008806200053,0.999963840544701
434.287094577774,-0.326815754646786,0.325225551201515,-1.0048895403187,0.314950041553313,0.999963840544701
0.974924020786538,-1.79504011851606,2.47005394010707,-0.726721019881149,0.467396874114142,0.999963840544701
236.632412664154,0.0881490522108285,0.334584971422302,0.26345789482448,0.792197672520561,0.999963840544701
323.132640491348,0.0893388609392503,0.281276028866567,0.317619888545963,0.750773285914914,0.999963840544701
